who,overlap,years,color
USA,Uruguay,2,#333333
USA,Syria,2,#333333
USA,Denmark,3,#333333
USA,Argentina,2,#333333
USA,Scotland,3,#333333
USA,Philippines,10,#333333
USA,Morocco,1,#333333
USA,Colombia,7,#333333
USA,Cameroon,1,#333333
USA,Switzerland,2,#333333
USA,Spain,1,#333333
USA,Pakistan,1,#333333
USA,Nepal,1,#333333
USA,Bangladesh,1,#333333
USA,Benin,2,#333333
USA,Indonesia,1,#333333
USA,Ethiopia,1,#333333
USA,Israel,3,#333333
USA,Niger,1,#333333
USA,Austria,2,#333333
USA,Australia,2,#333333
USA,New Zealand,1,#333333
USA,Sweden,1,#333333
Uganda,USA,4,#333333
Uganda,Rwanda,2,#333333
Uganda,England,2,#333333
Uganda,Nigeria,1,#333333
Uganda,Germany,2,#333333
Uganda,Kenya,4,#333333
Uganda,Scotland,1,#333333
Uganda,Netherlands,2,#333333
Uganda,Peru,1,#333333
Uganda,Belgium,2,#333333
Uganda,Cameroon,2,#333333
Uganda,Malawi,1,#333333
Uganda,Mexico,1,#333333
Uruguay,USA,2,#333333
Uruguay,France,1,#333333
Uruguay,Mexico,1,#333333
Venezuela,Germany,1,#333333
Venezuela,Kenya,1,#333333
Vietnam,France,3,#333333
Vietnam,Belgium,1,#333333
Vietnam,Cambodia,1,#333333
Vietnam,Sri Lanka,1,#333333
Vietnam,Philippines,4,#333333
Vietnam,Indonesia,2,#333333
Vietnam,England,1,#333333
Vietnam,Colombia,1,#333333
Vietnam,Sweden,1,#333333
Wales,Philippines,1,#333333
Wales,Cameroon,1,#333333
Wales,Nepal,1,#333333
Wales,Bangladesh,1,#333333
Zambia,Malaysia,1,#333333
Zambia,Zimbabwe,2,#333333
Zambia,Malawi,1,#333333
Zambia,Mexico,1,#333333
Zimbabwe,Australia,1,#333333
Zimbabwe,Malawi,2,#333333
Zimbabwe,Zambia,2,#333333
Zimbabwe,Canada,1,#333333
Zimbabwe,Ghana,2,#333333
Zimbabwe,USA,4,#333333
Zimbabwe,Mexico,2,#333333
